ID;ID_Ocorrencia;Cidade;AeroPorto;Data;Hora;Falha_Ocorrencia;Modelo;Tipo_Motor;Fato_Contribuinte;Aspector;Ano
47871;47871;RS;PORTO ALEGRE;22/12/2007;12:45:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;727-2A1;JATO;Sem Informaçao;Sem Informaçao;2007
47769;47769;MG;BELO HORIZONTE;15/04/2013;10:29:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;182P;PISTÃO;Sem Informaçao;Sem Informaçao;2013
47768;47768;MG;CONFINS;15/04/2013;11:41:00;OUTROS | POUSO EM LOCAL NÃO PREVISTO;A318-121;JATO;Sem Informaçao;Sem Informaçao;2013
47767;47767;ES;VITÓRIA;29/03/2013;15:00:00;COLISÃO COM AVE;S-76C;TURBOEIXO;Sem Informaçao;Sem Informaçao;2013
47766;47766;RJ;CAMPOS DOS GOYTACAZES;25/03/2013;14:00:00;COLISÃO COM AVE;S-76C;TURBOEIXO;Sem Informaçao;Sem Informaçao;2013
47765;47765;PR;CASCAVEL;23/03/2013;17:26:00;OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;ATR-72-212A;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2013
47763;47763;SP;CAMPINAS;05/03/2013;19:36:00;OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;ERJ 190-200 IGW;JATO;Sem Informaçao;Sem Informaçao;2013
47762;47762;SP;BERTIOGA;18/04/2013;14:10:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;A109E;TURBOEIXO;Sem Informaçao;Sem Informaçao;2013
47761;47761;CE;FORTALEZA;20/04/2013;21:10:00;COLISÃO COM AVE;ERJ 190-200 IGW;JATO;Sem Informaçao;Sem Informaçao;2013
47759;47759;GO;ANÁPOLIS;04/04/2013;22:06:00;OUTROS | POUSO EM LOCAL NÃO PREVISTO;F28MK0100;JATO;Sem Informaçao;Sem Informaçao;2013
47755;47755;AC;RIO BRANCO;08/04/2013;17:10:00;COLISÃO COM AVE;ERJ 190-200 IGW;JATO;Sem Informaçao;Sem Informaçao;2013
47709;47709;RO;VILHENA;23/04/2013;12:28:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;EMB-810C;PISTÃO;Sem Informaçao;Sem Informaçao;2013
47707;47707;DF;BRASÍLIA;18/04/2013;16:54:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;A319-132;JATO;Sem Informaçao;Sem Informaçao;2013
47704;47704;GO;ANÁPOLIS;04/04/2013;22:34:00;OUTROS | POUSO EM LOCAL NÃO PREVISTO;A318-122;JATO;Sem Informaçao;Sem Informaçao;2013
47699;47699;PA;BELÉM;22/04/2013;11:28:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;EMB-110;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2013
47698;47698;PR;SÃO JOSÉ DOS PINHAIS;16/04/2013;02:45:00;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;208B;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2013
47697;47697;SP;JUNDIAÍ;21/04/2013;14:55:00;PERDA DE CONTROLE NO SOLO;SR20;PISTÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2013
47694;47694;MT;BARRA DO BUGRES;19/04/2013;19:30:00;PERDA DE CONTROLE NO SOLO;172D;PISTÃO;Sem Informaçao;Sem Informaçao;2013
47675;47675;SP;SANTA CRUZ DAS PALMEIRAS;16/04/2013;22:30:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE NO SOLO;210N;PISTÃO;Sem Informaçao;Sem Informaçao;2013
47674;47674;MS;CHAPADÃO DO SUL;18/04/2013;12:20:00;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;EMB-202;PISTÃO;Sem Informaçao;Sem Informaçao;2013
47665;47665;SP;BOA ESPERANÇA DO SUL;18/04/2013;20:35:00;PERDA DE CONTROLE NO SOLO;EMB-202A;PISTÃO;Sem Informaçao;Sem Informaçao;2013
47664;47664;SP;MARÍLIA;28/12/2007;14:45:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;ATR-42-320;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2007
47663;47663;MG;BELO HORIZONTE;20/12/2007;21:55:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;EMB-120ER;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2007
47662;47662;RS;SANTA MARIA;20/12/2007;13:15:00;PERDA DE CONTROLE NO SOLO;J3C-65;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47661;47661;AM;ATALAIA DO NORTE;22/04/2013;19:00:00;COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO;EMB-720D;PISTÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2013
47660;47660;SP;GUARATINGUETÁ;18/12/2007;13:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;F90;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2007
47659;47659;SP;CAJAMAR;22/04/2013;14:00:00;PERDA DE CONTROLE EM VOO;R22 BETA;PISTÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2013
47658;47658;SP;GUARULHOS;12/12/2007;00:00:00;OUTROS;A319-132;JATO;Sem Informaçao;Sem Informaçao;2007
47656;47656;SP;SÃO PAULO;09/12/2007;00:15:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;F27MK050;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2007
47653;47653;RJ;RIO DE JANEIRO;08/12/2007;18:03:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR NO SOLO;737-3K9;JATO;Sem Informaçao;Sem Informaçao;2007
47652;47652;RS;ALEGRETE;12/03/2013;18:40:00;PERDA DE CONTROLE NO SOLO;PA-34-220T;PISTÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2013
47651;47651;SP;COSMÓPOLIS;19/04/2013;20:50:00;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;RV-9A;PISTÃO;Sem Informaçao;Sem Informaçao;2013
47650;47650;GO;PEROLÂNDIA;05/04/2013;11:30:00;PERDA DE CONTROLE EM VOO;BRAVO 700;PISTÃO;Sem Informaçao;Sem Informaçao;2013
47649;47649;PR;CAMPO MOURÃO;12/04/2013;13:03:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;PA-25-235;PISTÃO;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;2013
47648;47648;MG;JAÍBA;20/04/2013;12:00:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;PA-25-235;PISTÃO;Sem Informaçao;Sem Informaçao;2013
47647;47647;MG;ARAGUARI;16/02/2013;20:45:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;FALCAO AG-22;PISTÃO;Sem Informaçao;Sem Informaçao;2013
47645;47645;PR;LONDRINA;05/12/2007;13:29:00;PERDA DE CONTROLE NO SOLO;AB-115;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47644;47644;SP;RIBEIRÃO PRETO;05/12/2007;21:00:00;PERDA DE CONTROLE NO SOLO;AB-115;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47642;47642;BA;SALVADOR;03/12/2007;15:17:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | SUPERAQUECIMENTO;EMB-120RT;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2007
47641;47641;MG;PIUMHI;01/12/2007;14:51:00;COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO;T210N;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47639;47639;SP;PALESTINA;28/11/2007;19:40:00;OUTROS | POUSO EM LOCAL NÃO PREVISTO;EMB-201A;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47638;47638;RJ;RIO DE JANEIRO;25/11/2007;19:30:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;A-122-B;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47637;47637;RJ;RIO DE JANEIRO;22/11/2007;18:38:00;CONTATO ANORMAL COM A PISTA | POUSO SEM TREM;AS 365 N3;TURBOEIXO;Sem Informaçao;Sem Informaçao;2007
47636;47636;MG;BELO HORIZONTE;20/11/2007;12:30:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;C90;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2007
47635;47635;AM;NOVA OLINDA DO NORTE;15/11/2007;19:00:00;CONTATO ANORMAL COM A PISTA | POUSO SEM TREM;95-B55;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47634;47634;AM;MANAUS;10/11/2007;03:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;DC-10-30F;JATO;Sem Informaçao;Sem Informaçao;2007
47633;47633;SP;SÃO PAULO;08/11/2007;12:45:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;525A;JATO;Sem Informaçao;Sem Informaçao;2007
47632;47632;RS;NOVO HAMBURGO;06/11/2007;13:08:00;COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO;EMB-712;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47631;47631;AL;RIO LARGO;06/11/2007;14:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;EMB-721C;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47630;47630;DF;BRASÍLIA;29/09/2007;19:45:00;OUTROS | VAZAMENTO DE OUTROS FLUIDOS;EMB-810C;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47628;47628;RS;SÃO PEDRO DO SUL;25/09/2007;19:45:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;172B;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47626;47626;AM;MANAUS;10/09/2007;23:35:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;EMB-810D;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47625;47625;SP;SÃO PAULO;24/10/2007;20:30:00;OUTROS | VAZAMENTO DE OUTROS FLUIDOS;750;JATO;Sem Informaçao;Sem Informaçao;2007
47623;47623;PR;CURITIBA;20/10/2007;13:47:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;PA-18;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47622;47622;SP;BRAGANÇA PAULISTA;18/10/2007;11:45:00;PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO;56-C;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47621;47621;RJ;MACAÉ;04/10/2007;19:20:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;S-76C;TURBOEIXO;Sem Informaçao;Sem Informaçao;2007
47620;47620;BA;PRADO;09/09/2007;20:25:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;402B;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47619;47619;GO;GOIÂNIA;06/09/2007;14:50:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;EMB-810D;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47618;47618;RJ;RIO DE JANEIRO;06/09/2007;17:20:00;OUTROS | POUSO EM LOCAL NÃO PREVISTO;AS 350 B2;TURBOEIXO;Sem Informaçao;Sem Informaçao;2007
47616;47616;RJ;RIO DE JANEIRO;05/09/2007;15:11:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;EMB-712;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47615;47615;MA;IMPERATRIZ;24/08/2007;13:30:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;310Q;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47614;47614;AC;RIO BRANCO;20/08/2007;19:30:00;COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO;EMB-820C CARAJA;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2007
47613;47613;PR;LONDRINA;05/09/2007;12:17:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;EMB-711ST;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47612;47612;SC;CRICIÚMA;12/08/2007;20:27:00;CONTATO ANORMAL COM A PISTA | POUSO SEM TREM;EMB-711ST;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47611;47611;PR;CURITIBA;09/08/2007;21:11:00;OUTROS;E90;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2007
47610;47610;RJ;RIO DE JANEIRO;02/08/2007;16:25:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;DC3-TP67;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2007
47608;47608;SP;BRAGANÇA PAULISTA;30/07/2007;10:35:00;PERDA DE CONTROLE NO SOLO;56-B-1;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47607;47607;GO;ARUANÃ;29/07/2007;13:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;EMB-711T;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47606;47606;SP;ARAÇATUBA;29/07/2007;15:55:00;PERDA DE CONTROLE NO SOLO;180C;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47604;47604;PA;BELÉM;24/07/2007;15:30:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;310N;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47603;47603;PE;RECIFE;24/07/2007;02:20:00;OUTROS;A320-232;JATO;Sem Informaçao;Sem Informaçao;2007
47602;47602;PR;SÃO JOSÉ DOS PINHAIS;16/07/2007;19:40:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;FALCON 10;JATO;Sem Informaçao;Sem Informaçao;2007
47601;47601;PR;CURITIBA;12/07/2007;16:10:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;EMB-810C;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47600;47600;MG;UBERABA;10/07/2007;17:00:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | SUPERAQUECIMENTO;EMB-820C NAVAJO;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47599;47599;MG;JUIZ DE FORA;08/07/2007;13:54:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;180H;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47598;47598;PR;LONDRINA;06/07/2007;20:24:00;PERDA DE CONTROLE NO SOLO;AB-115;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47597;47597;PR;LONDRINA;26/06/2007;20:00:00;PERDA DE CONTROLE NO SOLO;AB-115;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47595;47595;GO;URUAÇU;25/06/2007;18:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;EMB-810C;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47594;47594;RO;PORTO VELHO;23/06/2007;20:18:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;182P;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47593;47593;PE;RECIFE;22/06/2007;19:35:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;EMB-110P1;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2007
47592;47592;DF;BRASÍLIA;21/06/2007;11:36:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;390;JATO;Sem Informaçao;Sem Informaçao;2007
47591;47591;SP;SÃO CARLOS;20/06/2007;12:00:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;PA-25-235;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47584;47584;MG;UBERABA;18/06/2007;14:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;ATR-42-300;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2007
47583;47583;PR;LONDRINA;15/06/2007;20:36:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;150J;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47582;47582;CE;JUAZEIRO DO NORTE;14/06/2007;15:30:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;SR20;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47581;47581;PR;LONDRINA;13/06/2007;21:20:00;OUTROS;AB-115;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47580;47580;MT;NÃO IDENTIFICADA;31/05/2007;13:08:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;EMB-810D;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47579;47579;AM;MANAUS;30/05/2007;12:27:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;DC-10-30F;JATO;Sem Informaçao;Sem Informaçao;2007
47578;47578;PR;SÃO JOSÉ DOS PINHAIS;29/05/2007;17:29:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;EMB-110;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2007
47577;47577;MT;SAPEZAL;29/05/2007;13:46:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;EMB-810D;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47576;47576;PR;LONDRINA;24/05/2007;11:46:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR NO SOLO;150J;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47575;47575;SC;FLORIANÓPOLIS;12/06/2007;09:26:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;EMB-810D;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47574;47574;MG;BELO HORIZONTE;22/05/2007;02:33:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;210L;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47573;47573;PR;ARAPONGAS;12/06/2007;14:50:00;OUTROS | CORTE INVOLUNTÁRIO DO MOTOR;172K;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47569;47569;PR;LONDRINA;12/06/2007;13:55:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;A36;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47568;47568;MG;JUIZ DE FORA;22/05/2007;20:46:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;56-C;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47566;47566;AM;MANAUS;19/05/2007;13:15:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;EMB-110;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2007
47565;47565;PR;LONDRINA;17/05/2007;21:48:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE NO SOLO;AB-115;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47564;47564;PR;CAMPO BONITO;11/06/2007;18:40:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;EMB-711C;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47563;47563;PI;TERESINA;09/06/2007;10:57:00;PERDA DE CONTROLE NO SOLO;AB-115;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47562;47562;PR;LONDRINA;13/05/2007;20:53:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;EMB-711B;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47561;47561;PR;LONDRINA;08/06/2007;13:19:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;EMB-711ST;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47560;47560;MG;VARGINHA;13/05/2007;20:10:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;AB-115;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47559;47559;SP;SÃO PAULO;03/06/2007;14:30:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;400A;JATO;Sem Informaçao;Sem Informaçao;2007
47558;47558;RJ;RIO DE JANEIRO;12/05/2007;18:13:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;182P;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47557;47557;PR;LONDRINA;10/05/2007;11:53:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;V35B;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47556;47556;SP;GUARULHOS;09/05/2007;03:56:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;208B;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2007
47555;47555;DF;BRASÍLIA;09/05/2007;15:20:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;550;JATO;Sem Informaçao;Sem Informaçao;2007
47554;47554;DF;BRASÍLIA;08/05/2007;13:50:00;CONTATO ANORMAL COM A PISTA | POUSO SEM TREM;EMB-711ST;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47553;47553;RJ;RIO DE JANEIRO;04/05/2007;11:53:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | VAZAMENTO DE COMBUSTÍVEL;EMB-810D;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47551;47551;RJ;RIO DE JANEIRO;04/05/2007;21:23:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;EMB-712;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47550;47550;GO;GOIÂNIA;04/05/2007;15:10:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;210L;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47548;47548;PE;RECIFE;03/05/2007;20:48:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;PA-32-300;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47547;47547;SP;CAMPINAS;01/05/2007;04:14:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;PA-28-180;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47545;47545;SP;SOROCABA;29/04/2007;11:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE NO SOLO;CAP-4;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47544;47544;PR;CASCAVEL;22/04/2007;14:00:00;OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;EMB-712;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47543;47543;RJ;RIO DE JANEIRO;22/04/2007;19:35:00;OUTROS;170A;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47542;47542;SC;NAVEGANTES;22/04/2007;13:21:00;OUTROS;S550;JATO;Sem Informaçao;Sem Informaçao;2007
47541;47541;RJ;MACAÉ;19/04/2007;12:45:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;S-76C;TURBOEIXO;Sem Informaçao;Sem Informaçao;2007
47540;47540;PR;LONDRINA;19/04/2007;18:05:00;COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO;550;JATO;Sem Informaçao;Sem Informaçao;2007
47539;47539;PR;LONDRINA;19/04/2007;11:07:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | COM ROTOR;EMB-721C;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47538;47538;RJ;RIO DE JANEIRO;11/04/2007;01:40:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;58;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47536;47536;MG;CONFINS;09/04/2007;00:10:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;PA-28R-200;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47535;47535;BA;SALVADOR;09/04/2007;09:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;EMB-810C;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47533;47533;MG;BELO HORIZONTE;08/04/2007;14:03:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;C35;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47532;47532;RS;CACHOEIRA DO SUL;05/04/2007;13:00:00;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;A188B;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47531;47531;CE;FORTALEZA;04/04/2007;02:01:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;737-73S;JATO;Sem Informaçao;Sem Informaçao;2007
47530;47530;GO;RIO VERDE;03/04/2007;10:15:00;PERDA DE CONTROLE EM VOO;EMB-202;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47528;47528;AM;MANAUS;02/04/2007;14:30:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;EMB-810C;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47527;47527;SP;CAMPINAS;02/04/2007;20:50:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;525B;JATO;Sem Informaçao;Sem Informaçao;2007
47524;47524;PR;LONDRINA;31/03/2007;16:15:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM COMANDOS DE VOO;737-3K9;JATO;Sem Informaçao;Sem Informaçao;2007
47523;47523;SP;RIBEIRÃO PRETO;26/03/2007;15:32:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;EMB-810D;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47522;47522;PR;LONDRINA;26/03/2007;18:39:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;150J;PISTÃO;Sem Informaçao;Sem Informaçao;2007
47521;47521;CE;JUAZEIRO DO NORTE;25/03/2007;16:55:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;PA-31;PISTÃO;Sem Informaçao;Sem Informaçao;2007
